episode,reward,length,success,epsilon,replay_size,avg_reward,avg_length,success_rate,avg_loss
782,21.349999999999998,3,True,0.3096292996553793,96483,-3216.591499999999,105.73,68.0,257.4363982009888
783,-247.5000000000001,32,True,0.30916485570589625,96515,-3219.1639999999998,105.94,68.0,244.85984817504882
784,-6844.000000000005,200,False,0.30870110842233744,96715,-3279.2429999999995,107.38,67.0,253.07693946838378
785,-137.2000000000001,52,True,0.30823805675970395,96767,-3248.390999999999,106.3,67.0,295.93435455322265
786,-4176.700000000006,200,False,0.3077756996745644,96967,-3083.9809999999998,106.3,67.0,271.1022054290772
787,-2492.800000000003,140,True,0.3073140361250526,97107,-3105.8689999999997,107.2,67.0,304.26216667175294
788,-4010.5000000000155,200,False,0.306853065070865,97307,-3144.2694999999994,108.59,66.0,278.4668659591675
789,-9066.399999999996,200,False,0.3063927854732587,97507,-3234.9934999999996,110.43,65.0,277.29312797546385
790,-188.55000000000024,55,True,0.30593319629504884,97562,-3193.7129999999993,108.98,66.0,293.54122596740723
791,-29.599999999999998,16,True,0.30547429650060626,97578,-3194.0874999999996,109.05,66.0,287.1515535354614
792,-2198.4500000000007,97,True,0.30501608505585537,97675,-3214.0229999999992,109.18,66.0,298.0141729354858
793,-10.500000000000004,22,True,0.3045585609282716,97697,-3022.3969999999995,107.4,67.0,270.6820606231689
794,-3.299999999999997,20,True,0.3041017230868792,97717,-3017.1535,107.11,67.0,296.5016591644287
795,-4292.100000000014,200,False,0.30364557050224894,97917,-3054.198,108.36,66.0,285.89839263916014
796,17.25,5,True,0.3031901021464956,97922,-3039.8205000000003,107.77,66.0,278.2750437545776
797,-59.69999999999996,34,True,0.3027353169932759,97956,-2846.975500000001,106.11,67.0,269.7322549057007
798,-938.6499999999985,103,True,0.30228121401778596,98059,-2830.9245000000005,105.31,67.0,251.0837433242798
799,-66.34999999999998,23,True,0.3018277921967593,98082,-2792.6650000000004,103.54,68.0,227.39144023895264
800,-41.7,14,True,0.3013750505084642,98096,-2791.2665000000006,103.27,68.0,224.28596115112305
801,-7351.600000000003,200,False,0.3009229879327015,98296,-2864.1110000000003,105.0,67.0,318.12041149139407
802,-10373.699999999999,200,False,0.3004716034508025,98496,-2968.032,106.9,66.0,274.35599292755126
803,-1514.5999999999985,182,True,0.3000208960456263,98678,-2967.4525,107.11,66.0,271.7533480834961
804,-7410.000000000007,200,False,0.2995708647015579,98878,-3041.063,108.9,65.0,336.4821046066284
805,-613.449999999999,75,True,0.2991215084045056,98953,-3005.1335000000004,107.65,66.0,338.5668183898926
806,-5.150000000000002,11,True,0.29867282614189883,98964,-3005.0925000000007,107.61,66.0,310.7355488586426
807,-2995.5000000000036,200,False,0.298224816902686,99164,-3033.313000000001,109.34,65.0,335.4591372680664
808,-62.749999999999986,17,True,0.297777479677332,99181,-3025.8655000000003,108.59,65.0,343.15045387268066
809,-663.3499999999997,65,True,0.297330813457816,99246,-3031.2150000000006,108.92,65.0,286.2287293624878
810,-138.5500000000001,45,True,0.2968848172376293,99291,-3032.6079999999997,109.22,65.0,287.0741781997681
811,-12630.799999999987,200,False,0.29643949001177283,99491,-3101.31,109.22,65.0,310.31401306152344
812,-1229.849999999999,63,True,0.2959948307767552,99554,-3113.5609999999997,109.72,65.0,286.89126815795896
813,-1572.6999999999982,174,True,0.2955508385305901,99728,-3034.9510000000005,109.46,66.0,288.13163074493406
814,-4320.500000000008,200,False,0.29510751227279425,99928,-3063.3675,110.25,65.0,324.58526531219485
815,-1182.099999999999,108,True,0.29466485100438505,100000,-3058.4365,110.53,65.0,320.2723595809937
816,-2670.65000000001,185,True,0.2942228537278785,100000,-3084.9230000000007,112.18,65.0,316.9867001724243
817,-311.35000000000036,47,True,0.2937815194472867,100000,-3088.0965,112.51,65.0,307.26412017822264
818,-7519.900000000004,192,True,0.29334084716811576,100000,-3143.3320000000003,112.92,65.0,320.55279232025146
819,20.45,1,True,0.2929008358973636,100000,-3046.0355000000004,110.93,66.0,313.0888521957397
820,-1887.7999999999995,142,True,0.29246148464351757,100000,-3064.4429999999998,112.06,66.0,291.9034859466553
821,-732.0499999999988,105,True,0.2920227924165523,100000,-3021.0395000000003,111.11,67.0,308.8555484390259
822,-3742.8000000000047,90,True,0.2915847582279275,100000,-3004.2934999999998,110.01,68.0,299.5755846786499
823,-89.09999999999997,48,True,0.29114738109058563,100000,-3003.4514999999997,110.11,68.0,286.22229991912843
824,17.95,9,True,0.2907106600189498,100000,-3003.1855,109.87,68.0,289.1495510864258
825,-6315.500000000001,200,False,0.29027459402892136,100000,-2911.7555000000007,109.87,68.0,312.5838703536987
826,-7355.200000000004,200,False,0.289839182137878,100000,-2969.6170000000006,110.68,67.0,309.51708866119384
827,-8996.000000000004,200,False,0.2894044233646712,100000,-2959.3940000000007,110.68,67.0,289.3184485244751
828,-249.90000000000032,72,True,0.2889703167296242,100000,-2960.2235000000014,111.09,67.0,269.67964752197264
829,-6251.100000000007,200,False,0.28853686125452976,100000,-3022.905000000001,113.02,66.0,332.07646827697755
830,-280.8000000000002,34,True,0.288104055962648,100000,-2957.472000000001,111.36,67.0,312.2199988555908
831,-6227.900000000005,200,False,0.287671899878704,100000,-2947.997000000001,111.36,67.0,309.4657233810425
832,-369.3000000000002,54,True,0.28724039202888596,100000,-2941.037000000001,110.92,67.0,321.61067520141603
833,-10489.299999999983,200,False,0.28680953144084265,100000,-3007.081,110.92,67.0,290.05362483978274
834,-4357.5500000000075,163,True,0.2863793171436814,100000,-3024.0430000000006,111.28,67.0,297.44603939056395
835,-3716.5000000000077,200,False,0.2859497481679659,100000,-2990.4190000000003,111.58,66.0,341.29113052368166
836,-8366.899999999998,200,False,0.285520823545714,100000,-3028.4330000000004,111.58,66.0,395.8808531951904
837,-111.55000000000011,31,True,0.28509254231039544,100000,-3029.771,111.84,66.0,378.4794145965576
838,-2216.3000000000006,200,False,0.28466490349692986,100000,-3013.3600000000006,111.84,66.0,341.42279220581054
839,-172.80000000000007,28,True,0.2842379061416845,100000,-3001.5310000000004,110.62,66.0,343.48401821136474
840,-4284.300000000012,200,False,0.283811549282472,100000,-3043.284,112.36,65.0,335.3942052459717
841,-101.04999999999997,33,True,0.2833858319585483,100000,-3042.3435000000004,112.15,65.0,333.091941947937
842,-1622.1499999999987,143,True,0.2829607532106105,100000,-2873.069000000001,111.58,66.0,288.3080176925659
843,14.850000000000001,9,True,0.2825363120807946,100000,-2873.113500000001,111.55,66.0,281.3578894424438
844,-3518.2000000000066,200,False,0.2821125076126734,100000,-2908.0480000000016,113.4,65.0,283.867825088501
845,-112.2,34,True,0.2816893388512544,100000,-2907.1625000000017,113.41,65.0,273.11591316223144
846,-3051.6000000000095,166,True,0.28126680484297756,100000,-2903.5940000000014,113.78,65.0,259.1866705703735
847,-3744.30000000001,192,True,0.2808449046357131,100000,-2941.2415000000015,115.69,65.0,374.02490955352783
848,-13713.299999999977,200,False,0.2804236372787595,100000,-3037.8845000000006,115.69,65.0,314.86688594818116
849,-3724.4000000000106,200,False,0.2800030018228414,100000,-2850.3685000000014,115.69,65.0,304.61727504730226
850,-1486.7,108,True,0.2795829973201071,100000,-2821.8435000000013,114.77,66.0,327.1321376800537
851,-2211.300000000001,148,True,0.279163622824127,100000,-2756.079500000001,114.25,67.0,340.7425290679932
852,-500.95,57,True,0.2787448773898908,100000,-2690.9620000000014,112.82,68.0,344.10793235778806
853,-4356.60000000001,200,False,0.27832676007380597,100000,-2726.801000000002,114.2,67.0,292.52329708099364
854,-6272.000000000005,200,False,0.27790926993369525,100000,-2776.631500000002,114.61,66.0,331.1928225326538
855,5.199999999999999,14,True,0.2774924060287947,100000,-2776.3830000000016,114.5,66.0,323.39497127532957
856,-172.60000000000016,36,True,0.27707616741975155,100000,-2729.8380000000016,112.86,67.0,313.37216274261476
857,-123.50000000000004,38,True,0.2766605531686219,100000,-2708.7275000000004,112.11,67.0,337.37594326019286
858,-2919.7000000000066,200,False,0.276245562338869,100000,-2733.898500000001,113.57,66.0,349.01698024749754
859,-3878.6000000000035,200,False,0.2758311939953607,100000,-2761.1580000000013,114.74,65.0,317.2597229003906
860,-55.400000000000006,20,True,0.27541744720436767,100000,-2732.194000000002,112.94,66.0,297.84007259368894
861,20.45,1,True,0.27500432103356115,100000,-2731.7430000000018,112.74,66.0,297.4255926132202
862,19.15,11,True,0.2745918145520108,100000,-2726.510000000001,112.22,66.0,294.004376411438
863,-436.1500000000002,69,True,0.27417992683018283,100000,-2697.515500000002,110.91,67.0,267.01071464538575
864,-2989.0000000000045,200,False,0.27376865693993757,100000,-2727.419000000001,112.7,66.0,340.9127800750732
865,-5.150000000000002,9,True,0.2733580039545277,100000,-2715.0605000000014,111.57,66.0,339.5663380050659
866,-7970.4000000000015,200,False,0.2729479669485959,100000,-2791.0005000000024,112.93,65.0,373.3179732513428
867,-2099.7,200,False,0.27253854499817304,100000,-2691.971500000002,112.93,65.0,297.4691262435913
868,-439.0000000000004,76,True,0.2721297371806758,100000,-2696.2565000000013,113.57,65.0,291.0156748199463
869,-22263.199999999964,200,False,0.2717215425749048,100000,-2916.237500000001,115.17,64.0,360.6066757583618
870,-5481.400000000008,200,False,0.27131396026104243,100000,-2971.059000000002,117.06,63.0,295.25573043823243
871,-352.05000000000007,45,True,0.2709069893206509,100000,-2936.2865000000015,115.51,64.0,330.0491009521484
872,-345.0500000000002,55,True,0.2705006288366699,100000,-2899.727000000001,114.06,65.0,331.0986445236206
873,-1506.2999999999988,120,True,0.2700948778934149,100000,-2876.545500000001,113.31,65.0,364.2628698730469
874,-1.6500000000000021,15,True,0.2696897355765748,100000,-2863.3235000000013,112.61,65.0,361.7729898452759
875,-7425.9000000000015,200,False,0.2692852009732099,100000,-2937.1080000000015,114.32,64.0,323.8503514862061
876,-5835.200000000004,200,False,0.2688812731717501,100000,-2994.5620000000017,115.94,63.0,346.07256984710693
877,-8562.500000000004,200,False,0.2684779512619925,100000,-3062.4935000000014,116.31,62.0,298.05926082611086
878,-3250.8000000000025,76,True,0.2680752343350995,100000,-3051.5405000000014,115.07,63.0,290.4884825897217
879,-3867.6000000000095,200,False,0.26767312148359684,100000,-3086.7460000000015,116.58,62.0,302.69394664764405
880,-5211.0000000000055,200,False,0.2672716118013715,100000,-3138.827000000001,118.32,61.0,285.27389945983884
881,-123.15000000000002,29,True,0.26687070438366944,100000,-3031.7625000000016,116.61,62.0,282.4287664413452
882,21.099999999999998,14,True,0.26647039832709396,100000,-3031.7650000000017,116.72,62.0,271.9892177581787
883,-6640.000000000005,200,False,0.2660706927296033,100000,-3095.6900000000023,118.4,61.0,327.3740364074707
884,-4831.900000000006,200,False,0.26567158669050894,100000,-3075.569000000002,118.4,61.0,333.0150953292847
885,-7530.100000000004,200,False,0.26527307931047317,100000,-3149.4980000000014,119.88,60.0,368.3321881866455
886,-11176.999999999955,200,False,0.2648751696915075,100000,-3219.501,119.88,60.0,319.0397896957397
887,22.25,5,True,0.26447785693697023,100000,-3194.350500000001,118.53,60.0,329.18117412567136
888,-3013.800000000002,94,True,0.2640811401515648,100000,-3184.3835000000004,117.47,61.0,347.37942245483396
889,-5628.5500000000075,167,True,0.26368501844133746,100000,-3150.0050000000006,117.14,62.0,306.7623318481445
890,-141.35000000000008,41,True,0.2632894909136755,100000,-3149.5330000000004,117.0,62.0,311.09509464263914
891,-34.34999999999998,23,True,0.262894556677305,100000,-3149.5805000000005,117.07,62.0,320.03754112243655
892,-3573.7000000000153,200,False,0.262500214842289,100000,-3163.3330000000005,118.1,61.0,401.93223628997805
893,-6059.600000000009,200,False,0.2621064645200256,100000,-3223.824000000001,119.88,60.0,294.09031188964843
894,-3129.300000000005,188,True,0.2617133048232456,100000,-3255.0840000000007,121.56,60.0,341.9316965866089
895,-6275.100000000002,200,False,0.26132073486601076,100000,-3274.9140000000007,121.56,60.0,303.50065994262695
896,-4006.4000000000156,200,False,0.2609287537637118,100000,-3315.150500000001,123.51,59.0,369.1833636856079
897,-3060.900000000011,200,False,0.2605373606330662,100000,-3345.1625000000013,125.17,57.99999999999999,343.8058760070801
898,-436.55000000000007,65,True,0.2601465545921166,100000,-3340.1415000000006,124.79,57.99999999999999,339.2701020050049
899,-5229.200000000004,200,False,0.25975633476022847,100000,-3391.7700000000013,126.56,56.99999999999999,385.83223815917967
900,-5404.700000000005,200,False,0.25936670025808817,100000,-3445.400000000001,128.42,56.00000000000001,366.0104884338379
901,-6242.400000000003,200,False,0.258977650207701,100000,-3434.308000000002,128.42,56.00000000000001,339.5194069671631
902,-9792.299999999992,200,False,0.2585891837323895,100000,-3428.494000000002,128.42,56.00000000000001,308.013342666626
903,-645.7499999999989,65,True,0.2582012999567909,100000,-3419.8055000000018,127.25,56.00000000000001,328.6767495727539
904,-12201.299999999976,200,False,0.2578139980068557,100000,-3467.718500000001,127.25,56.00000000000001,375.20137409210207
905,-184.05000000000024,51,True,0.25742727700984547,100000,-3463.4245000000014,127.01,56.00000000000001,353.6052198028564
906,-7930.900000000008,200,False,0.2570411360943307,100000,-3542.682000000001,128.9,55.00000000000001,316.19947551727296
907,21.349999999999998,3,True,0.2566555743901892,100000,-3512.5135000000014,126.93,56.00000000000001,312.2248583221436
908,-4121.600000000008,200,False,0.25627059102860394,100000,-3553.1020000000017,128.76,55.00000000000001,319.8946511459351
909,-2471.050000000008,125,True,0.2558861851420611,100000,-3571.1790000000015,129.36,55.00000000000001,345.02991931915284
910,-3623.3000000000056,200,False,0.255502355864348,100000,-3606.0265000000013,130.91,54.0,294.64973602294924
911,-8734.849999999982,191,True,0.25511910233055146,100000,-3567.0670000000014,130.82,55.00000000000001,366.3376371383667
912,-500.7,66,True,0.2547364236770556,100000,-3559.775500000001,130.85,55.00000000000001,353.5402656555176
913,-7676.000000000003,200,False,0.25435431904154004,100000,-3620.808500000001,131.11,54.0,328.66633445739745
914,-1702.3499999999992,97,True,0.25397278756297775,100000,-3594.6270000000013,130.08,55.00000000000001,327.0232931137085
915,-3262.300000000004,200,False,0.2535918283816333,100000,-3615.4290000000015,131.0,54.0,325.3795174407959
916,-11472.899999999985,200,False,0.25321144063906087,100000,-3703.4515,131.15,53.0,350.243551864624
917,-4683.550000000004,125,True,0.2528316234781023,100000,-3747.1735000000003,131.93,53.0,341.87527420043943
918,-2583.900000000003,126,True,0.2524523760428851,100000,-3697.8135,131.27,53.0,324.33896522521974
919,-5007.100000000006,166,True,0.2520736974788208,100000,-3748.0890000000004,132.92,53.0,332.74648544311526
920,-4764.400000000006,200,False,0.2516955869326026,100000,-3776.8550000000014,133.5,52.0,415.3482746505737
921,-4969.900000000016,200,False,0.25131804355220366,100000,-3819.2335000000007,134.45,51.0,339.6365587997436
922,-4994.8000000000075,200,False,0.25094106648687536,100000,-3831.7535000000003,135.55,50.0,322.95371620178224
923,-769.1999999999994,64,True,0.2505646548871451,100000,-3838.5545000000006,135.71,50.0,326.68189289093016
924,-23323.999999999956,200,False,0.25018880790481435,100000,-4071.9740000000006,137.62,49.0,284.6514319229126
925,-197.30000000000007,34,True,0.24981352469295715,100000,-4010.792000000001,135.96,50.0,305.48925369262696
926,-7090.300000000005,200,False,0.24943880440591773,100000,-4008.1430000000005,135.96,50.0,336.28905822753904
927,21.5,8,True,0.24906464619930888,100000,-3917.968,134.04,51.0,353.81403869628906
928,2.799999999999997,10,True,0.24869104923000993,100000,-3915.4410000000003,133.42,51.0,342.96871631622315
929,13.5,8,True,0.24831801265616493,100000,-3852.7950000000005,131.5,52.0,349.0134427261353
930,-10.05,25,True,0.2479455356371807,100000,-3850.087500000001,131.41,52.0,357.53839241027833
931,-1080.9999999999989,132,True,0.24757361733372493,100000,-3798.6185000000005,130.73,53.0,372.4739668655395
932,24.05,9,True,0.24720225690772435,100000,-3794.6850000000004,130.28,53.0,335.8754975509644
933,-9189.699999999999,200,False,0.24683145352236277,100000,-3781.6890000000008,130.28,53.0,341.7463095855713
934,-180.40000000000032,46,True,0.24646120634207924,100000,-3739.9175000000014,129.11,53.0,319.8485710906982
935,-7915.900000000002,200,False,0.24609151453256614,100000,-3781.9115000000015,129.11,53.0,337.2961265563965
936,-5567.900000000003,200,False,0.24572237726076732,100000,-3753.921500000002,129.11,53.0,326.30689964294436
937,-14512.399999999974,200,False,0.24535379369487617,100000,-3897.930000000001,130.8,52.0,350.1260487365723
938,-4667.600000000008,200,False,0.24498576300433386,100000,-3922.443000000001,130.8,52.0,399.4160835266113
939,-3079.6000000000045,200,False,0.24461828435982738,100000,-3951.511000000001,132.52,51.0,325.4758180618286
940,-1.9000000000000021,20,True,0.24425135693328764,100000,-3908.687000000001,130.72,52.0,333.9952000427246
941,-4888.600000000005,200,False,0.24388497989788774,100000,-3956.5625000000005,132.39,51.0,376.8770919418335
942,-3736.100000000009,200,False,0.24351915242804092,100000,-3977.7020000000007,132.96,50.0,312.26505504608156
943,-10490.49999999999,200,False,0.24315387369939886,100000,-4082.755500000001,134.87,49.0,334.47865852355955
944,-14975.699999999975,200,False,0.24278914288884978,100000,-4197.3305,134.87,49.0,318.82885284423827
945,-5022.20000000001,200,False,0.24242495917451654,100000,-4246.4305,136.53,48.0,339.04119655609134
946,-1095.7999999999995,48,True,0.2420613217357548,100000,-4226.8725,135.35,48.0,337.6882325744629
947,20.3,4,True,0.24169822975315117,100000,-4189.2265,133.47,48.0,326.31977249145507
948,-9619.999999999996,200,False,0.24133568240852146,100000,-4148.293500000001,133.47,48.0,379.133604888916
949,-17969.699999999964,200,False,0.2409736788849087,100000,-4290.746499999999,133.47,48.0,309.7195824432373
950,-8754.100000000006,200,False,0.24061221836658134,100000,-4363.4205,134.39,47.0,388.3522327804565
951,-4.699999999999999,10,True,0.24025130003903147,100000,-4341.354499999999,133.01,47.0,373.2368772506714
952,-9054.099999999995,200,False,0.23989092308897295,100000,-4426.8859999999995,134.44,46.0,393.61403015136716
953,-7418.500000000003,200,False,0.2395310867043395,100000,-4457.504999999999,134.44,46.0,364.8517652511597
954,-911.9999999999995,92,True,0.23917179007428302,100000,-4403.905,133.36,47.0,311.499571685791
955,-3268.900000000008,200,False,0.23881303238917162,100000,-4436.646,135.22,46.0,326.0587893295288
956,-19055.999999999967,200,False,0.23845481284058787,100000,-4625.48,136.86,45.0,367.7090399932861
957,-3656.8000000000047,200,False,0.238097130621327,100000,-4660.812999999999,138.48,44.0,377.30840351104735
958,-8221.7,200,False,0.23773998492539503,100000,-4713.832999999999,138.48,44.0,341.00428894042966
959,-7237.600000000003,200,False,0.23738337494800696,100000,-4747.422999999999,138.48,44.0,377.63593280792236
960,-445.15000000000003,29,True,0.23702729988558496,100000,-4751.320499999999,138.57,44.0,370.62119499206545
961,-208.60000000000022,48,True,0.2366717589357566,100000,-4753.610999999999,139.04,44.0,374.4909214019775
962,-3775.350000000008,179,True,0.23631675129735297,100000,-4791.556,140.72,44.0,390.7389519119263
963,-20027.39999999997,200,False,0.23596227617040694,100000,-4987.468499999999,142.03,43.0,345.0682315826416
964,-9636.999999999996,200,False,0.23560833275615134,100000,-5053.9484999999995,142.03,43.0,345.09049587249757
965,-3859.9500000000126,145,True,0.23525492025701714,100000,-5092.496499999999,143.39,43.0,318.940852355957
966,-127.64999999999999,39,True,0.23490203787663164,100000,-5014.069,141.78,44.0,322.9837937164307
967,-9987.999999999993,200,False,0.2345496848198167,100000,-5092.951999999999,141.78,44.0,309.119287109375
968,21.55,19,True,0.234197860292587,100000,-5088.346500000001,141.21,44.0,337.7775350570679
969,-3497.0000000000073,200,False,0.23384656350214814,100000,-4900.6845,141.21,44.0,342.92492641448973
970,-1183.4499999999994,101,True,0.23349579365689493,100000,-4857.705,140.22,45.0,304.290313911438
971,-111.00000000000013,52,True,0.2331455499664096,100000,-4855.2945,140.29,45.0,276.71287414550784
972,-4510.3500000000095,177,True,0.23279583164146,100000,-4896.9475,141.51,45.0,332.79685626983644
973,-4648.250000000005,133,True,0.23244663789399783,100000,-4928.367000000001,141.64,45.0,320.53379558563233
974,-719.1999999999995,86,True,0.23209796793715684,100000,-4935.5425,142.35,45.0,365.99529403686523
975,-9216.299999999997,200,False,0.23174982098525113,100000,-4953.4465,142.35,45.0,334.42215229034423
976,-36.89999999999998,22,True,0.23140219625377326,100000,-4895.4635,140.57,46.0,313.1753267288208
977,-311.4000000000001,46,True,0.2310550929593926,100000,-4812.9525,139.03,47.0,326.3833006668091
978,-1945.3999999999974,146,True,0.23070851031995354,100000,-4799.8985,139.73,47.0,328.17295459747316
979,-9209.699999999997,200,False,0.23036244755447363,100000,-4853.3195000000005,139.73,47.0,340.98688274383545
980,25.4,12,True,0.23001690388314194,100000,-4800.9555,137.85,48.0,322.2577437210083
981,-10779.899999999987,200,False,0.22967187852731724,100000,-4907.522999999999,139.56,47.0,360.84265815734864
982,-79.39999999999993,40,True,0.22932737070952627,100000,-4908.527999999999,139.82,47.0,360.7683410644531
983,-7998.5000000000055,200,False,0.228983379653462,100000,-4922.1129999999985,139.82,47.0,344.70605209350583
984,-5716.200000000005,200,False,0.2286399045839818,100000,-4930.955999999999,139.82,47.0,406.553013420105
985,-6918.800000000004,200,False,0.22829694472710585,100000,-4924.842999999999,139.82,47.0,351.972212562561
986,-542.1499999999999,57,True,0.2279544993100152,100000,-4818.4945,138.39,48.0,353.15936141967774
987,-4724.300000000006,200,False,0.2276125675610502,100000,-4865.959999999999,140.34,47.0,374.95603157043456
988,14.1,6,True,0.22727114870970863,100000,-4835.681,139.46,47.0,389.1197066116333
989,-280.20000000000016,50,True,0.22693024198664408,100000,-4782.1975,138.29,47.0,427.4713248825073
990,-390.6500000000004,43,True,0.22658984662366413,100000,-4784.690500000001,138.31,47.0,401.68156066894534
991,-7471.500000000004,200,False,0.22624996185372864,100000,-4859.062,140.08,46.0,369.6411779785156
992,-6400.400000000005,200,False,0.22591058691094806,100000,-4887.329,140.08,46.0,306.964779586792
993,-66.64999999999998,35,True,0.22557172103058165,100000,-4827.3994999999995,138.43,47.0,329.795258102417
994,-5530.300000000003,200,False,0.2252333634490358,100000,-4851.4095,138.55,46.0,298.70069137573245
995,-575.05,49,True,0.22489551340386227,100000,-4794.408999999999,137.04,47.0,323.4774186706543
996,-5747.200000000003,200,False,0.22455817013375648,100000,-4811.816999999999,137.04,47.0,336.2863381576538
997,-451.85,35,True,0.22422133287855586,100000,-4785.726499999999,135.39,48.0,312.32146686553955
998,-2690.8000000000097,200,False,0.22388500087923804,100000,-4808.268999999998,136.74,47.0,323.0684149169922
999,-3016.800000000005,190,True,0.22354917337791919,100000,-4786.144999999999,136.64,48.0,402.3011151123047
1000,-5.900000000000002,12,True,0.22321384961785232,100000,-4732.156999999998,134.76,49.0,399.1523287200928
